NTVNBDMN_PDF4LHC	2	45
  25	DIS_DM_NB	2.070000000000e-01	3.231910933272e+01	5.790000000000e-01	3.263535469416e+00	8.232077799873e-01	2.958860703869e-01	9.066427289048e+00	6.853424485773e-02	2.100000000000e+00	
  26	DIS_DM_NB	1.500000000000e-02	3.138798633600e+00	7.760000000000e-01	1.057120420301e+01	2.280223712259e+00	7.387598304036e-01	6.988416988417e+00	2.219952882633e-01	2.100000000000e+00	
  27	DIS_DM_NB	4.200000000000e-02	8.788636174080e+00	7.760000000000e-01	1.469557355730e+01	3.260678483180e+00	1.426290922948e+00	9.705581870530e+00	3.086070447034e-01	2.100000000000e+00	
  28	DIS_DM_NB	7.200000000000e-02	1.506623344128e+01	7.760000000000e-01	9.737837498102e+00	2.176661078089e+00	1.067924341438e+00	1.096675048896e+01	2.044945874601e-01	2.100000000000e+00	
  29	DIS_DM_NB	1.140000000000e-01	2.385486961536e+01	7.760000000000e-01	7.147155980031e+00	1.637550734225e+00	3.527449800319e-01	4.935459377373e+00	1.500902755807e-01	2.100000000000e+00	
  30	DIS_DM_NB	2.070000000000e-01	4.331542114368e+01	7.760000000000e-01	3.085958107646e+00	8.153625096318e-01	2.645878342514e-01	8.573928258968e+00	6.480512026057e-02	2.100000000000e+00	
  31	DIS_DM_NB	1.500000000000e-02	2.227272839400e+00	3.490000000000e-01	1.549393437342e+01	3.532240911873e+00	2.202152771164e+00	1.421299921691e+01	3.253726218418e-01	2.100000000000e+00	
  32	DIS_DM_NB	4.200000000000e-02	6.236363950320e+00	3.490000000000e-01	1.579415369482e+01	3.620191894549e+00	2.151393499622e+00	1.362145475593e+01	3.316772275912e-01	2.100000000000e+00	
  33	DIS_DM_NB	7.200000000000e-02	1.069090962912e+01	3.490000000000e-01	1.082474696679e+01	2.383723226793e+00	1.721324675561e+00	1.590175438596e+01	2.273196863026e-01	2.100000000000e+00	
  34	DIS_DM_NB	1.140000000000e-01	1.692727357944e+01	3.490000000000e-01	6.845790361103e+00	1.512037269675e+00	6.311506921468e-01	9.219544550077e+00	1.437615975832e-01	2.100000000000e+00	
  35	DIS_DM_NB	2.070000000000e-01	3.073636518372e+01	3.490000000000e-01	4.169744800207e+00	9.294461762074e-01	4.504585668210e-01	1.080302484696e+01	8.756464080434e-02	2.100000000000e+00	
  36	DIS_DM_NB	1.500000000000e-02	3.695103077400e+00	5.790000000000e-01	1.631467105430e+01	4.277522255821e+00	5.356167255355e+00	3.283037235337e+01	3.426080921404e-01	2.100000000000e+00	
  37	DIS_DM_NB	4.200000000000e-02	1.034628861672e+01	5.790000000000e-01	1.378149620704e+01	3.542146774260e+00	1.242137547710e+00	9.013081954598e+00	2.894114203478e-01	2.100000000000e+00	
  38	DIS_DM_NB	7.200000000000e-02	1.773649477152e+01	5.790000000000e-01	1.096265056290e+01	2.854705411326e+00	1.261412210470e+00	1.150645278012e+01	2.302156618209e-01	2.100000000000e+00	
  39	DIS_DM_NB	1.140000000000e-01	2.808278338824e+01	5.790000000000e-01	7.402349877023e+00	1.879585278603e+00	1.807090755235e+00	2.441239316239e+01	1.554493474175e-01	2.100000000000e+00	
  40	DIS_DM_NB	2.070000000000e-01	5.099242246812e+01	5.790000000000e-01	3.622532625090e+00	9.758016919142e-01	5.246245655453e-01	1.448225923244e+01	7.607318512689e-02	2.100000000000e+00	
  41	DIS_DM_NB	1.500000000000e-02	4.952331585600e+00	7.760000000000e-01	1.142937921928e+01	2.347283692732e+00	9.135984046993e-01	7.993421052632e+00	2.400169636049e-01	2.100000000000e+00	
  42	DIS_DM_NB	4.200000000000e-02	1.386652843968e+01	7.760000000000e-01	1.515568164629e+01	3.282082260176e+00	1.273513032659e+00	8.402875320169e+00	3.182693145720e-01	2.100000000000e+00	
  43	DIS_DM_NB	7.200000000000e-02	2.377119161088e+01	7.760000000000e-01	1.262183296841e+01	2.862683766031e+00	5.567719737254e-01	4.411181601903e+00	2.650584923366e-01	2.100000000000e+00	
  44	DIS_DM_NB	1.140000000000e-01	3.763772005056e+01	7.760000000000e-01	5.989642940317e+00	1.333114104572e+00	5.947163203152e-01	9.929078014184e+00	1.257825017467e-01	2.100000000000e+00	
  45	DIS_DM_NB	2.070000000000e-01	6.834217588128e+01	7.760000000000e-01	2.295711565952e+00	5.705023858958e-01	2.939706617280e-01	1.280520889853e+01	4.820994288499e-02	2.100000000000e+00	
